ue1_distance_ft,ue2_distance_ft,gain_db,amp,amp_bandwidth,jammer_gnb_distance_ft,pci,ue_identifier,dl_cqi,dl_ri,dl_mcs,dl_brate,dl_ok,dl_nok,dl_percent,dl_bs,ul_pusch,ul_rsrp,ul_ri,ul_mcs,ul_brate,ul_ok,ul_nok,ul_percent,ul_bsr,ul_ta,ul_phr
20,30,70,1.2,,1,1,ue2,12,1.0,14,2700.0,6,2,25,0,27.6,-11.5,1,27,4900.0,1,0,0,0,348,-10
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.7,-9.1,1,27,19000.0,4,0,0,0,338,-4
20,30,70,1.2,,1,1,ue2,12,1.0,14,4500.0,10,4,28,0,28.2,-12.0,1,27,4900.0,1,0,0,0,130,-9
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.6,-9.0,1,27,24000.0,5,0,0,0,320,-4
20,30,70,1.2,,1,1,ue2,12,1.0,14,3600.0,8,3,27,0,26.8,-12.9,1,27,4900.0,1,0,0,0,402,-9
20,30,70,1.2,,1,1,ue2,7,1.0,3,144,1,0,0,0,29.2,-9.2,1,27,15000.0,3,0,0,0,342,-4
20,30,70,1.2,,1,1,ue2,13,1.0,14,5700.0,12,5,29,0,27.8,-12.3,1,27,9700.0,2,0,0,0,127,-9
20,30,70,1.2,,1,1,ue2,7,1.0,0,72,1,0,0,0,28.7,-9.4,1,27,19000.0,4,1,20,0,341,-4
20,30,70,1.2,,1,1,ue2,12,1.0,14,1400.0,3,1,25,0,n/a,n/a,1,0,0,0,0,0,0,174,-9
20,30,70,1.2,,1,1,ue2,7,1.0,3,184,2,0,0,0,28.5,-9.0,1,27,34000.0,7,1,12,0,336,-4
20,30,70,1.2,,1,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,170,-9
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.4,-9.5,1,27,14000.0,3,0,0,0,347,-4
20,30,70,1.2,,1,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,194,-9
20,30,70,1.2,,1,1,ue2,7,1.0,4,752,2,0,0,0,28.7,-9.6,1,27,29000.0,6,1,14,0,336,-4
20,30,70,1.2,,1,1,ue2,12,1.0,0,0,0,0,0,0,20.8,-13.1,1,27,4900.0,1,2,66,0,197,-8
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.3,-9.7,1,27,9700.0,2,0,0,0,330,-3
20,30,70,1.2,,1,1,ue2,11,1.0,11,2100.0,6,6,50,0,n/a,n/a,1,0,0,0,0,0,0,227,-8
20,30,70,1.2,,1,1,ue2,6,1.0,4,144,1,0,0,0,28.9,-10.9,1,27,31000.0,4,0,0,0,356,-9
20,30,70,1.2,,1,1,ue2,12,1.0,13,6100.0,15,22,59,0,n/a,n/a,1,0,0,0,0,0,0,244,-8
20,30,70,1.2,,1,1,ue2,7,1.0,1,80,2,0,0,0,28.8,-9.8,1,27,19000.0,4,0,0,0,293,-5
20,30,70,1.2,,1,1,ue2,12,1.0,13,2800.0,7,2,22,0,27.1,-13.4,1,27,9700.0,2,2,50,0,233,-9
20,30,70,1.2,,1,1,ue2,4,1.0,0,48,2,0,0,0,29.1,-9.5,1,27,44000.0,9,0,0,0,356,-4
20,30,70,1.2,,1,1,ue2,12,1.0,12,4000.0,10,1,9,0,26.9,-14.0,1,27,9700.0,2,0,0,0,248,-9
20,30,70,1.2,,1,1,ue2,6,1.0,3,1700.0,11,0,0,0,29.3,-9.4,1,27,19000.0,4,0,0,0,386,-4
20,30,70,1.2,,1,1,ue2,11,1.0,12,3800.0,10,1,9,0,n/a,n/a,1,0,0,0,0,0,0,253,-9
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.8,-9.5,1,27,29000.0,6,0,0,0,350,-4
20,30,70,1.2,,1,1,ue2,11,1.0,11,3500.0,10,1,9,0,n/a,n/a,1,0,0,0,0,0,0,255,-9
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.3,-9.6,1,27,15000.0,3,0,0,0,371,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,3000.0,7,3,30,0,27.6,-12.8,1,27,4900.0,1,0,0,0,403,-9
20,30,70,1.2,,1,1,ue2,7,1.0,4,1200.0,8,0,0,0,29.1,-9.7,1,27,49000.0,10,0,0,0,323,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,432,1,0,0,0,27.4,-13.4,1,27,4900.0,1,0,0,0,128,-9
20,30,70,1.2,,1,1,ue2,7,1.0,5,352,2,0,0,0,29.4,-9.8,1,27,15000.0,3,0,0,0,353,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,4300.0,10,3,23,0,n/a,n/a,1,0,0,0,0,0,0,249,-9
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.5,-9.7,1,27,9700.0,2,0,0,0,320,-4
20,30,70,1.2,,1,1,ue2,12,1.0,14,1800.0,4,1,20,0,n/a,n/a,1,0,0,0,0,0,0,200,-9
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,328,-4
20,30,70,1.2,,1,1,ue2,11,1.0,9,2300.0,7,1,12,0,26.7,-14.1,1,27,4900.0,1,0,0,0,430,-9
20,30,70,1.2,,1,1,ue2,6,1.0,0,0,0,0,0,0,27.8,-9.5,1,27,24000.0,5,1,16,0,337,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,1300.0,3,1,25,0,n/a,n/a,1,0,0,0,0,0,0,223,-9
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.0,-10.3,1,27,19000.0,4,0,0,0,356,-4
20,30,70,1.2,,1,1,ue2,12,1.0,12,1600.0,4,1,20,0,n/a,n/a,1,0,0,0,0,0,0,208,-9
20,30,70,1.2,,1,1,ue2,7,1.0,4,288,2,0,0,0,29.0,-10.8,1,27,9700.0,2,0,0,0,193,-4
20,30,70,1.2,,1,1,ue2,12,1.0,0,0,0,0,0,0,26.6,-13.5,1,27,4900.0,1,0,0,0,158,-9
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.1,-10.8,1,27,19000.0,4,0,0,0,325,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,4700.0,11,3,21,0,27.8,-13.6,1,27,4900.0,1,0,0,0,355,-9
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,28.7,-11.0,1,27,9700.0,2,0,0,0,318,-4
20,30,70,1.2,,1,1,ue2,10,1.0,10,2200.0,7,0,0,0,n/a,n/a,1,0,0,0,0,0,0,320,-9
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,28.6,-11.2,1,27,9700.0,2,0,0,0,325,-5
20,30,70,1.2,,1,1,ue2,12,1.0,12,5300.0,13,3,18,0,26.9,-14.2,1,27,4900.0,1,0,0,0,139,-8
20,30,70,1.2,,1,1,ue2,6,1.0,0,0,0,0,0,0,29.2,-9.9,1,27,34000.0,7,0,0,0,347,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,2600.0,6,1,14,0,27.3,-13.7,1,27,4900.0,1,0,0,0,97,-9
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.8,-8.8,1,27,9700.0,2,0,0,0,334,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,2500.0,6,1,14,0,n/a,n/a,1,0,0,0,0,0,0,322,-9
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.7,-9.3,1,27,24000.0,5,0,0,0,323,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,1600.0,4,2,33,0,27.7,-12.8,1,27,9700.0,2,0,0,0,368,-9
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.4,-9.0,1,27,19000.0,4,0,0,0,302,-4
20,30,70,1.2,,1,1,ue2,12,1.0,12,2300.0,6,2,25,0,27.8,-12.8,1,27,4900.0,1,0,0,0,124,-9
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,28.2,-9.2,1,27,4900.0,1,1,50,0,312,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,3400.0,8,4,33,0,n/a,n/a,1,0,0,0,0,0,0,259,-9
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.5,-9.4,1,27,39000.0,8,0,0,0,313,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,4300.0,10,3,23,0,n/a,n/a,1,0,0,0,0,0,0,268,-9
20,30,70,1.2,,1,1,ue2,8,1.0,7,20000.0,12,0,0,5.68k,27.8,-11.8,1,27,118000.0,10,1,9,0,309,-11
20,30,70,1.2,,1,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,336,-9
20,30,70,1.2,,1,1,ue2,11,1.0,12,4700000.0,291,0,0,0,27.6,-10.5,1,26,340000.0,33,2,5,0,314,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,864,2,0,0,0,27.5,-11.9,1,27,9700.0,2,0,0,0,330,-9
20,30,70,1.2,,1,1,ue2,9,1.0,14,1400000.0,73,0,0,0,28.4,-7.9,1,26,40000.0,9,2,18,0,317,-3
20,30,70,1.2,,1,1,ue2,12,1.0,13,840,2,1,33,0,27.9,-12.0,1,27,4900.0,1,0,0,0,351,-9
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,30.1,-8.6,1,27,9700.0,2,0,0,0,293,-3
20,30,70,1.2,,1,1,ue2,12,1.0,11,1800.0,5,2,28,0,n/a,n/a,1,0,0,0,0,0,0,310,-9
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.3,-8.8,1,27,15000.0,3,0,0,0,318,-3
20,30,70,1.2,,1,1,ue2,12,1.0,13,3900.0,9,3,25,0,27.4,-12.6,1,27,9700.0,2,0,0,0,363,-8
20,30,70,1.2,,1,1,ue2,8,1.0,7,2500.0,5,0,0,0,29.9,-9.1,1,27,39000.0,8,0,0,0,315,-3
20,30,70,1.2,,1,1,ue2,12,1.0,12,4000.0,10,2,16,0,n/a,n/a,1,0,0,0,0,0,0,243,-8
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.0,-9.1,1,27,9700.0,2,0,0,0,345,-4
20,30,70,1.2,,1,1,ue2,10,1.0,9,4700.0,15,3,16,0,n/a,n/a,1,0,0,0,0,0,0,256,-8
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.1,-9.0,1,27,15000.0,3,0,0,0,325,-4
20,30,70,1.2,,1,1,ue2,11,1.0,10,2400.0,7,1,12,0,n/a,n/a,1,0,0,0,0,0,0,226,-8
20,30,70,1.2,,1,1,ue2,6,1.0,0,0,0,0,0,0,26.1,-9.4,1,26,24000.0,5,2,28,0,335,-4
20,30,70,1.2,,1,1,ue2,12,1.0,11,976,3,0,0,0,27.1,-12.5,1,27,4900.0,1,0,0,0,146,-8
20,30,70,1.2,,1,1,ue2,7,1.0,2,144,2,0,0,0,29.4,-9.5,1,27,24000.0,5,0,0,0,290,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,864,2,2,50,0,n/a,n/a,1,0,0,0,0,0,0,198,-8
20,30,70,1.2,,1,1,ue2,7,1.0,5,1200.0,5,0,0,0,20.1,-14.8,1,26,62000.0,9,43,82,198,308,-4
20,30,70,1.2,,1,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,188,-8
20,30,70,1.2,,1,1,ue2,8,1.0,8,1500000.0,144,2,1,0,24.9,-13.1,1,26,331000.0,24,12,33,0,290,-3
20,30,70,1.2,,1,1,ue2,12,1.0,13,864,2,1,33,0,26.3,-12.8,1,27,9700.0,2,0,0,0,193,-8
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,27.0,-9.5,1,27,29000.0,6,2,25,0,354,-4
20,30,70,1.2,,1,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,183,-8
20,30,70,1.2,,1,1,ue2,7,1.0,4,648,5,0,0,0,29.7,-9.2,1,27,24000.0,5,0,0,0,306,-5
20,30,70,1.2,,1,1,ue2,12,1.0,13,1300.0,3,2,40,0,27.6,-13.2,1,27,4900.0,1,0,0,0,410,-9
20,30,70,1.2,,1,1,ue2,10,1.0,5,875000.0,124,0,0,0,28.2,-10.9,1,26,138000.0,17,4,19,0,334,-5
20,30,70,1.2,,1,1,ue2,12,1.0,13,864,2,0,0,0,26.7,-13.8,1,27,15000.0,3,0,0,0,359,-8
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.6,-9.4,1,27,29000.0,6,0,0,0,346,-5
20,30,70,1.2,,1,1,ue2,12,1.0,13,2600.0,6,3,33,0,n/a,n/a,1,0,0,0,0,0,0,342,-8
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.8,-9.1,1,27,24000.0,5,0,0,0,353,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,5000.0,12,4,25,0,n/a,n/a,1,0,0,0,0,0,0,214,-8
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,30.0,-9.4,1,27,9700.0,2,0,0,0,327,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,3400.0,8,0,0,0,n/a,n/a,1,0,0,0,0,0,0,236,-8
20,30,70,1.2,,1,1,ue2,6,1.0,0,0,0,0,0,0,29.3,-10.1,1,27,24000.0,5,0,0,0,336,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,4000.0,9,0,0,0,28.0,-12.3,1,27,4900.0,1,0,0,0,403,-8
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.5,-10.4,1,27,15000.0,3,0,0,0,318,-4
20,30,70,1.2,,1,1,ue2,13,1.0,14,888,2,1,33,0,n/a,n/a,1,0,0,0,0,0,0,176,-8
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.2,-10.2,1,27,19000.0,4,0,0,0,294,-5
20,30,70,1.2,,1,1,ue2,12,1.0,14,1800.0,4,1,20,0,n/a,n/a,1,0,0,0,0,0,0,211,-8
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.5,-10.0,1,27,19000.0,4,0,0,0,309,-4
20,30,70,1.2,,1,1,ue2,12,1.0,12,2600.0,6,1,14,0,28.4,-12.3,1,27,4900.0,1,0,0,0,129,-8
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,25.7,-9.9,1,27,24000.0,5,4,44,0,316,-5
20,30,70,1.2,,1,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,165,-8
20,30,70,1.2,,1,1,ue2,6,1.0,3,208,2,0,0,0,28.7,-10.0,1,27,19000.0,4,0,0,0,356,-4
20,30,70,1.2,,1,1,ue2,12,1.0,14,936,2,1,33,0,n/a,n/a,1,0,0,0,0,0,0,192,-8
20,30,70,1.2,,1,1,ue2,6,1.0,3,456,5,0,0,0,29.1,-10.0,1,27,9700.0,2,0,0,0,324,-4
20,30,70,1.2,,1,1,ue2,12,1.0,12,2800.0,7,2,22,0,25.3,-13.0,1,27,4900.0,1,0,0,0,347,-8
20,30,70,1.2,,1,1,ue2,6,1.0,0,104,1,0,0,0,28.6,-9.6,1,27,34000.0,7,0,0,0,332,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,432,1,1,50,0,26.5,-12.9,1,27,4900.0,1,1,50,0,345,-8
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.9,-9.0,1,27,15000.0,3,0,0,0,316,-4
20,30,70,1.2,,1,1,ue2,11,1.0,10,2900.0,9,2,18,0,22.5,-13.2,1,27,4900.0,1,2,66,0,107,-8
20,30,70,1.2,,1,1,ue2,6,1.0,0,0,0,0,0,0,28.0,-9.0,1,27,9700.0,2,1,33,0,311,-4
20,30,70,1.2,,1,1,ue2,10,1.0,9,3500.0,11,0,0,0,n/a,n/a,1,0,0,0,0,0,0,312,-8
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,24.1,-8.8,1,22,27000.0,6,0,0,0,322,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,3400.0,8,4,33,0,28.2,-13.6,1,27,9700.0,2,0,0,0,134,-8
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,30.8,-9.6,1,27,4900.0,1,0,0,0,299,-4
20,30,70,1.2,,1,1,ue2,12,1.0,12,2500.0,6,1,14,0,n/a,n/a,1,0,0,0,0,0,0,204,-8
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,30.4,-8.0,1,27,15000.0,3,0,0,0,322,-4
20,30,70,1.2,,1,1,ue2,12,1.0,14,4100.0,9,3,25,0,n/a,n/a,1,0,0,0,0,0,0,206,-8
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,30.6,-8.0,1,27,29000.0,6,0,0,0,284,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,1300.0,3,0,0,0,27.7,-12.8,1,27,15000.0,3,0,0,0,239,-8
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,317,-4
20,30,70,1.2,,1,1,ue2,12,1.0,0,0,0,0,0,0,27.9,-12.6,1,27,4900.0,1,0,0,0,169,-8
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.9,-9.4,1,27,15000.0,3,0,0,0,332,-4
20,30,70,1.2,,1,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,185,-8
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,30.0,-9.0,1,27,44000.0,9,0,0,0,341,-4
20,30,70,1.2,,1,1,ue2,12,1.0,0,0,0,0,0,0,27.3,-12.6,1,27,9700.0,2,0,0,0,180,-8
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.4,-9.4,1,27,34000.0,7,0,0,0,346,-4
20,30,70,1.2,,1,1,ue2,12,1.0,15,2400.0,5,0,0,0,n/a,n/a,1,0,0,0,0,0,0,337,-8
20,30,70,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,29.2,-9.7,1,27,15000.0,3,0,0,0,361,-4
20,30,70,1.2,,1,1,ue2,12,1.0,12,2900.0,7,4,36,0,27.1,-14.0,1,27,4900.0,1,0,0,0,386,-8
20,30,70,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,29.8,-9.8,1,27,9700.0,2,0,0,0,295,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,784,2,0,0,0,28.2,-13.0,1,27,4900.0,1,0,0,0,87,-9
20,30,70,1.2,,1,1,ue2,10,1.0,11,1400.0,4,1,20,0,29.7,-9.8,1,27,15000.0,3,0,0,0,280,-4
20,30,70,1.2,,1,1,ue2,13,1.0,14,1900.0,4,2,33,0,27.2,-12.9,1,27,4900.0,1,0,0,0,385,-9
20,30,70,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,29.2,-9.9,1,27,15000.0,3,0,0,0,329,-4
20,30,70,1.2,,1,1,ue2,12,1.0,15,1500.0,3,2,40,0,n/a,n/a,1,0,0,0,0,0,0,328,-9
20,30,70,1.2,,1,1,ue2,11,1.0,0,0,0,0,0,0,29.6,-8.4,1,27,9700.0,2,0,0,0,309,-3
20,30,70,1.2,,1,1,ue2,12,1.0,13,2500.0,6,1,14,0,27.7,-12.5,1,27,9700.0,2,0,0,0,364,-9
20,30,70,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,29.3,-9.6,1,27,19000.0,4,0,0,0,328,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,1300.0,3,1,25,0,28.1,-12.2,1,27,4900.0,1,0,0,0,377,-9
20,30,70,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,29.7,-9.5,1,27,29000.0,6,0,0,0,342,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,4100.0,10,2,16,0,n/a,n/a,1,0,0,0,0,0,0,235,-9
20,30,70,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,29.7,-9.1,1,27,24000.0,5,0,0,0,334,-4
20,30,70,1.2,,1,1,ue2,12,1.0,13,2600.0,6,3,33,0,27.7,-12.7,1,27,4900.0,1,0,0,0,166,-9
20,30,70,1.2,,1,1,ue2,9,1.0,2,0,0,3,100,0,30.2,-8.8,1,27,4900.0,1,0,0,0,294,-4
20,30,70,1.2,,1,1,ue2,12,1.0,12,0,0,47,100,0,23.5,-12.6,1,27,4900.0,1,3,75,0,426,-9
