ue1_distance_ft,ue2_distance_ft,gain_db,amp,amp_bandwidth,jammer_gnb_distance_ft,pci,ue_identifier,dl_cqi,dl_ri,dl_mcs,dl_brate,dl_ok,dl_nok,dl_percent,dl_bs,ul_pusch,ul_rsrp,ul_ri,ul_mcs,ul_brate,ul_ok,ul_nok,ul_percent,ul_bsr,ul_ta,ul_phr
20,30,60,1.2,,1,1,ue2,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,291,-8
20,30,60,1.2,,1,1,ue2,12,1.0,15,3500.0,7,4,36,0,n/a,n/a,1,0,0,0,0,0,0,215,-9
20,30,60,1.2,,1,1,ue2,9,1.0,0,0,0,0,0,0,31.0,-8.7,1,27,4900.0,1,0,0,0,315,-3
20,30,60,1.2,,1,1,ue2,12,1.0,13,2200.0,5,2,28,0,n/a,n/a,1,0,0,0,0,0,0,202,-9
20,30,60,1.2,,1,1,ue2,9,1.0,9,912,2,0,0,0,30.3,-8.7,1,27,15000.0,3,0,0,0,310,-3
20,30,60,1.2,,1,1,ue2,12,1.0,14,2700.0,6,2,25,0,n/a,n/a,1,0,0,0,0,0,0,215,-9
20,30,60,1.2,,1,1,ue2,9,1.0,7,976,3,1,25,0,29.5,-9.2,1,27,9700.0,2,0,0,0,315,-3
20,30,60,1.2,,1,1,ue2,13,1.0,15,1500.0,3,1,25,0,n/a,n/a,1,0,0,0,0,0,0,289,-9
20,30,60,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,30.0,-9.8,1,27,4900.0,1,0,0,0,316,-2
20,30,60,1.2,,1,1,ue2,12,1.0,15,1000.0,2,2,50,0,n/a,n/a,1,0,0,0,0,0,0,331,-9
20,30,60,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,29.7,-9.3,1,27,4900.0,1,0,0,0,364,-2
20,30,60,1.2,,1,1,ue2,13,1.0,15,1000.0,2,1,33,0,n/a,n/a,1,0,0,0,0,0,0,333,-9
20,30,60,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,30.2,-9.5,1,27,4900.0,1,0,0,0,355,-2
20,30,60,1.2,,1,1,ue2,13,1.0,14,2700.0,6,2,25,0,n/a,n/a,1,0,0,0,0,0,0,340,-9
20,30,60,1.2,,1,1,ue2,10,1.0,7,240,1,0,0,0,28.6,-12.4,1,27,21000.0,2,0,0,0,374,-7
20,30,60,1.2,,1,1,ue2,13,1.0,15,4000.0,8,5,38,0,n/a,n/a,1,0,0,0,0,0,0,274,-9
20,30,60,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,322,-7
20,30,60,1.2,,1,1,ue2,12,1.0,13,2000.0,5,6,54,0,n/a,n/a,1,0,0,0,0,0,0,240,-9
20,30,60,1.2,,1,1,ue2,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,310,-7
20,30,60,1.2,,1,1,ue2,12,1.0,15,3000.0,6,3,33,0,n/a,n/a,1,0,0,0,0,0,0,215,-9
20,30,60,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,31.3,-8.0,1,27,4900.0,1,0,0,0,315,-2
20,30,60,1.2,,1,1,ue2,13,1.0,15,984,2,2,50,0,n/a,n/a,1,0,0,0,0,0,0,184,-9
20,30,60,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,330,-2
20,30,60,1.2,,1,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,174,-9
20,30,60,1.2,,1,1,ue2,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,348,-2
20,30,60,1.2,,1,1,ue2,12,1.0,0,0,0,0,0,0,27.8,-14.7,1,27,4900.0,1,0,0,0,135,-7
20,30,60,1.2,,1,1,ue2,10,1.0,8,544,2,0,0,0,30.4,-10.0,1,27,4900.0,1,0,0,0,344,-2
20,30,60,1.2,,1,1,ue2,12,1.0,13,808,2,1,33,0,n/a,n/a,1,0,0,0,0,0,0,183,-7
20,30,60,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,343,-2
20,30,60,1.2,,1,1,ue2,13,1.0,15,3400.0,7,4,36,0,n/a,n/a,1,0,0,0,0,0,0,244,-7
20,30,60,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,310,-2
20,30,60,1.2,,1,1,ue2,13,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,349,-7
20,30,60,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,30.1,-9.6,1,27,4900.0,1,0,0,0,291,-2
20,30,60,1.2,,1,1,ue2,13,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,354,-7
20,30,60,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,321,-2
20,30,60,1.2,,1,1,ue2,12,1.0,13,2700.0,6,3,33,0,27.9,-15.4,1,27,4900.0,1,0,0,0,386,-9
20,30,60,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,342,-2
20,30,60,1.2,,1,1,ue2,13,1.0,14,2600.0,6,3,33,0,n/a,n/a,1,0,0,0,0,0,0,313,-9
20,30,60,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,30.9,-8.0,1,27,4900.0,1,0,0,0,353,-2
20,30,60,1.2,,1,1,ue2,13,1.0,14,3300.0,7,5,41,0,n/a,n/a,1,0,0,0,0,0,0,262,-9
20,30,60,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,341,-2
20,30,60,1.2,,1,1,ue2,12,1.0,13,3400.0,8,3,27,0,n/a,n/a,1,0,0,0,0,0,0,227,-9
20,30,60,1.2,,1,1,ue2,10,1.0,7,480,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,352,-2
20,30,60,1.2,,1,1,ue2,13,1.0,15,4000.0,8,4,33,0,n/a,n/a,1,0,0,0,0,0,0,228,-9
20,30,60,1.2,,1,1,ue2,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,339,-2
20,30,60,1.2,,1,1,ue2,12,1.0,15,504,1,0,0,0,n/a,n/a,1,0,0,0,0,0,0,173,-9
20,30,60,1.2,,1,1,ue2,10,1.0,9,14000.0,9,0,0,3,27.9,-11.2,1,27,46000.0,7,3,30,0,364,-2
20,30,60,1.2,,1,1,ue2,13,1.0,15,504,1,0,0,0,n/a,n/a,1,0,0,0,0,0,0,187,-9
20,30,60,1.2,,1,1,ue2,10,1.0,9,55000.0,24,0,0,0,29.5,-10.7,1,27,100000.0,15,0,0,0,368,-2
20,30,60,1.2,,1,1,ue2,13,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,186,-9
20,30,60,1.2,,1,1,ue2,10,1.0,7,1400.0,6,1,14,0,n/a,n/a,1,0,0,0,0,0,0,327,-2
20,30,60,1.2,,1,1,ue2,13,1.0,15,1500.0,3,1,25,0,n/a,n/a,1,0,0,0,0,0,0,197,-9
20,30,60,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,29.9,-9.2,1,27,4900.0,1,0,0,0,377,-3
20,30,60,1.2,,1,1,ue2,12,1.0,14,856,2,1,33,0,n/a,n/a,1,0,0,0,0,0,0,342,-9
20,30,60,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,30.1,-9.5,1,27,4900.0,1,0,0,0,341,-3
20,30,60,1.2,,1,1,ue2,13,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,344,-9
20,30,60,1.2,,1,1,ue2,9,1.0,0,0,0,0,0,0,30.0,-10.0,1,27,9700.0,2,0,0,0,322,-3
20,30,60,1.2,,1,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,355,-9
20,30,60,1.2,,1,1,ue2,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,333,-3
20,30,60,1.2,,1,1,ue2,12,1.0,12,3100.0,8,3,27,0,n/a,n/a,1,0,0,0,0,0,0,303,-9
20,30,60,1.2,,1,1,ue2,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,336,-3
20,30,60,1.2,,1,1,ue2,12,1.0,12,3600.0,9,4,30,0,n/a,n/a,1,0,0,0,0,0,0,260,-9
20,30,60,1.2,,1,1,ue2,9,1.0,7,480,2,1,33,0,n/a,n/a,1,0,0,0,0,0,0,332,-3
20,30,60,1.2,,1,1,ue2,12,1.0,13,3400.0,8,5,38,0,n/a,n/a,1,0,0,0,0,0,0,243,-9
20,30,60,1.2,,1,1,ue2,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,355,-3
20,30,60,1.2,,1,1,ue2,12,1.0,14,936,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,166,-9
20,30,60,1.2,,1,1,ue2,9,1.0,6,792,4,0,0,0,n/a,n/a,1,0,0,0,0,0,0,332,-3
20,30,60,1.2,,1,1,ue2,13,1.0,15,2000.0,4,2,33,0,n/a,n/a,1,0,0,0,0,0,0,178,-9
