ue1_distance_ft,ue2_distance_ft,gain_db,amp,amp_bandwidth,jammer_gnb_distance_ft,pci,ue_identifier,dl_cqi,dl_ri,dl_mcs,dl_brate,dl_ok,dl_nok,dl_percent,dl_bs,ul_pusch,ul_rsrp,ul_ri,ul_mcs,ul_brate,ul_ok,ul_nok,ul_percent,ul_bsr,ul_ta,ul_phr
5,10,60,3,1,15,1,ue2,11,1.0,14,2700.0,6,0,0,0,29.9,-14.3,1,27,19000.0,4,0,0,0,285,6
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,278,-5
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,2700.0,6,0,0,0,n/a,n/a,1,0,0,0,0,0,0,266,6
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,283,-5
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,31.2,-11.5,1,27,19000.0,4,0,0,0,276,5
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,273,-5
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,30.7,-12.4,1,27,19000.0,4,0,0,0,284,3
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,302,-5
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,14,553000.0,38,0,0,0,22.6,-17.0,1,24,161000.0,20,20,50,0,258,2
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,288,-5
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,32.7,-9.4,1,27,34000.0,7,0,0,0,252,5
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,274,-5
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,33.8,-7.4,1,27,4900.0,1,0,0,0,260,4
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,279,-5
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,2700.0,6,0,0,0,30.7,-13.9,1,27,9700.0,2,0,0,0,341,5
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,287,-5
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,1800.0,4,0,0,0,31.5,-11.5,1,27,15000.0,3,0,0,0,311,7
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,304,-5
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,32.4,-9.9,1,27,19000.0,4,0,0,0,290,6
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,319,-5
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,1800.0,4,0,0,0,n/a,n/a,1,0,0,0,0,0,0,306,6
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,30.3,-10.0,1,27,4900.0,1,0,0,0,251,-4
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,912,2,0,0,0,30.3,-13.8,1,27,34000.0,7,1,12,0,193,4
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,279,-4
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,1800.0,4,0,0,0,27.6,-17.7,1,27,9700.0,2,1,33,0,259,6
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,245,-4
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,3100.0,7,0,0,0,25.1,-18.8,1,26,108000.0,8,5,38,0,239,-1
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,292,-4
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,16,1400000.0,63,0,0,0,27.7,-16.0,1,26,44000.0,7,3,30,0,252,6
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,292,-4
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,2700.0,6,0,0,0,30.1,-14.3,1,27,24000.0,5,0,0,0,163,6
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,29.2,-13.8,1,27,4900.0,1,0,0,0,260,-7
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,32.7,-9.9,1,27,4900.0,1,0,0,0,261,5
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,302,-7
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,2700.0,6,0,0,0,28.6,-14.9,1,27,4900.0,1,0,0,0,283,5
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,286,-7
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,912,2,0,0,0,32.2,-8.8,1,27,15000.0,3,0,0,0,256,6
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,292,-7
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,4600.0,7,0,0,0,32.1,-9.5,1,27,19000.0,4,0,0,0,301,6
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,298,-7
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,1800.0,4,0,0,0,32.4,-10.0,1,27,24000.0,5,0,0,0,262,6
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,278,-7
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,1800.0,4,0,0,0,31.8,-9.1,1,27,15000.0,3,0,0,0,318,6
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,12,2000.0,3,0,0,0,29.9,-10.2,1,27,9700.0,2,0,0,0,245,-6
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,912,2,0,0,0,31.6,-10.3,1,27,9700.0,2,0,0,0,275,6
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,301,-6
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,888,2,0,0,0,30.7,-12.4,1,27,15000.0,3,0,0,0,323,6
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,307,-6
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,7300.0,14,0,0,0,30.8,-12.6,1,27,39000.0,8,0,0,0,250,5
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,311,-6
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,1800.0,4,0,0,0,25.9,-17.8,1,26,19000.0,4,5,55,0,242,3
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,299,-6
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,912,2,0,0,0,29.1,-13.7,1,26,14000.0,3,1,25,0,257,5
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,29.0,-10.1,1,27,4900.0,1,0,0,0,283,-6
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,2700.0,6,0,0,0,31.9,-13.1,1,27,4900.0,1,0,0,0,78,5
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,29.3,-10.4,1,27,4900.0,1,0,0,0,316,-7
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,3600.0,8,0,0,0,30.4,-14.5,1,27,29000.0,6,0,0,0,298,5
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,300,-7
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,30.9,-12.4,1,27,9700.0,2,0,0,0,297,6
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,299,-7
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,912,2,0,0,0,31.6,-10.8,1,27,4900.0,1,0,0,0,268,4
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,322,-7
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,31.8,-9.6,1,27,24000.0,5,0,0,0,282,3
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,327,-7
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,1800.0,4,0,0,0,32.6,-7.5,1,27,19000.0,4,0,0,0,256,3
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,337,-7
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,31.9,-5.4,1,27,19000.0,4,0,0,0,315,0
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,30.6,-7.4,1,27,4900.0,1,0,0,0,344,-7
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,32.3,-5.1,1,27,15000.0,3,0,0,0,277,1
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,330,-7
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,0,0,0,0,0,0,31.6,-10.0,1,27,9700.0,2,0,0,0,290,6
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,13,432,1,0,0,0,31.2,-7.6,1,27,4900.0,1,0,0,0,335,-7
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,3600.0,8,0,0,0,30.3,-14.3,1,27,15000.0,3,0,0,0,211,2
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,340,-7
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,888,2,0,0,0,30.7,-12.3,1,27,15000.0,3,0,0,0,274,3
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,28.9,-9.5,1,27,4900.0,1,0,0,0,308,-9
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,912,2,0,0,0,27.5,-16.1,1,27,19000.0,4,2,33,0,308,1
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,330,-9
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,1300000.0,76,0,0,0,20.5,-18.3,1,22,189000.0,21,20,48,0,271,4
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,329,-9
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,30.3,-13.2,1,27,9700.0,2,0,0,0,285,2
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,338,-9
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,702000.0,38,0,0,0,27.7,-13.7,1,26,108000.0,9,3,25,745,276,3
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,340,-9
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,14,1.0,17,1600000.0,86,0,0,0,29.6,-11.6,1,27,126000.0,13,1,7,0,263,8
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,320,-9
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,11,1.0,14,1800.0,4,0,0,0,30.4,-13.1,1,27,4900.0,1,0,0,0,268,8
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,60,3,1,15,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,285,-9
5,10,60,3,1,15,1,ue1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
