ue1_distance_ft,ue2_distance_ft,gain_db,amp,amp_bandwidth,jammer_gnb_distance_ft,pci,ue_identifier,dl_cqi,dl_ri,dl_mcs,dl_brate,dl_ok,dl_nok,dl_percent,dl_bs,ul_pusch,ul_rsrp,ul_ri,ul_mcs,ul_brate,ul_ok,ul_nok,ul_percent,ul_bsr,ul_ta,ul_phr
35,40,40,1.2,,1,1,ue2,7,1.0,3,560,6,0,0,0,n/a,n/a,1,0,0,0,0,0,0,343,-9
35,40,40,1.2,,1,1,ue2,5,1.0,0,536,2,0,0,0,28.3,-16.4,1,27,15000.0,3,0,0,0,147,-21
35,40,40,1.2,,1,1,ue2,7,1.0,3,624,6,0,0,0,30.6,-10.5,1,27,9700.0,2,0,0,0,389,-8
35,40,40,1.2,,1,1,ue2,5,1.0,0,0,0,0,0,0,28.6,-16.2,1,27,4900.0,1,0,0,0,172,-23
35,40,40,1.2,,1,1,ue2,7,1.0,3,896,8,0,0,0,30.8,-10.7,1,27,15000.0,3,0,0,0,205,-8
35,40,40,1.2,,1,1,ue2,5,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,153,-23
35,40,40,1.2,,1,1,ue2,8,1.0,5,856,5,0,0,0,31.3,-10.8,1,27,4900.0,1,0,0,0,153,-8
35,40,40,1.2,,1,1,ue2,5,1.0,0,0,0,0,0,0,27.9,-16.8,1,27,4900.0,1,0,0,0,154,-22
35,40,40,1.2,,1,1,ue2,8,1.0,6,424,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,163,-8
35,40,40,1.2,,1,1,ue2,5,1.0,0,56,1,0,0,0,28.4,-17.2,1,27,17000.0,3,0,0,0,142,-22
35,40,40,1.2,,1,1,ue2,8,1.0,5,184,1,1,50,0,n/a,n/a,1,0,0,0,0,0,0,331,-8
35,40,40,1.2,,1,1,ue2,5,1.0,1,952,10,1,9,0,28.5,-16.8,1,27,26000.0,5,0,0,0,212,-23
35,40,40,1.2,,1,1,ue2,8,1.0,0,0,0,0,0,0,30.3,-10.4,1,27,9700.0,2,0,0,0,341,-9
35,40,40,1.2,,1,1,ue2,5,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,148,-23
35,40,40,1.2,,1,1,ue2,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,322,-9
35,40,40,1.2,,1,1,ue2,5,1.0,0,152,5,0,0,0,26.1,-20.5,1,27,21000.0,2,1,33,0,126,-28
35,40,40,1.2,,1,1,ue2,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,339,-9
35,40,40,1.2,,1,1,ue2,5,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,157,-28
35,40,40,1.2,,1,1,ue2,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,359,-9
35,40,40,1.2,,1,1,ue2,5,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,161,-28
